"","Tow-SpeciesID","TowID","Genus","Species","Total Number","Notes"
"9819",9690,3989,"Mnemiopsis","leidyi",1,NA
"9820",9691,3989,"Pomatomus","saltatrix",2,NA
"9821",9692,3989,"Menidia","menidia",1,NA
"9822",9693,3990,"Chrysaora","quinquecirrha",4,NA
"9823",9694,3990,"Anchoa","mitchilli",42,NA
"9824",9695,3990,"Menidia","menidia",5,NA
"9825",9696,3990,"Syngnathus","fuscus",2,NA
"9826",9697,3990,"Strongylura","marina",29,NA
"9827",9698,3990,"Anchoa","hepsetus",2,NA
"9828",9699,3990,"Callinectes","sapidus",6,NA
"9829",9700,3990,"Paralichthys","dentatus",1,NA
"9830",9545,3967,"Menidia","menidia",35,NA
"9831",9546,3967,"Pseudopleuronectes","americanus",1,NA
"9832",9547,3967,"Gobiesox","strumosus",1,NA
"9833",9548,3967,"Brevoortia","tyrannus",3,NA
"9834",9549,3968,"Mnemiopsis","leidyi",6,NA
"9835",9550,3968,"Opsanus","tau",1,NA
"9836",9551,3968,"Callinectes","sapidus",4,NA
"9837",9552,3968,"Anchoa","mitchilli",14,NA
"9838",9553,3968,"Menidia","menidia",17,NA
"9839",9554,3969,"Callinectes","sapidus",20,NA
"9840",9555,3969,"Syngnathus","fuscus",2,NA
"9841",9556,3969,"Opsanus","tau",1,NA
"9842",9557,3969,"Centropristis","striata",1,NA
"9843",9558,3969,"Anchoa","mitchilli",4,NA
"9844",9559,3969,"Chrysaora","quinquecirrha",1,NA
"9845",9560,3969,"Fundulus","majalis",1,NA
"9846",9561,3969,"Menidia","menidia",4,NA
"9847",9562,3969,"Chilomycterus","schoepfi",1,NA
"9848",9563,3969,"Anguilla","rostrata",1,NA
"9849",9564,3969,"Fundulus","heteroclitus",1,NA
"9850",9565,3970,"Brevoortia","tyrannus",1,NA
"9851",9566,3970,"Mnemiopsis","leidyi",1,NA
"9852",9567,3970,"Pomatomus","saltatrix",3,NA
"9853",9568,3970,"Anchoa","mitchilli",12,NA
"9854",9569,3970,"Menidia","menidia",6,NA
"9855",9570,3970,"Callinectes","sapidus",10,NA
"9856",9571,3971,"Mnemiopsis","leidyi",1,NA
"9857",9572,3971,"Callinectes","sapidus",41,NA
"9858",9573,3971,"Paralichthys","dentatus",1,NA
"9859",9574,3971,"Anchoa","mitchilli",21,NA
"9860",9575,3971,"Menidia","menidia",20,NA
"9861",9576,3971,"Pseudopleuronectes","americanus",1,NA
"9862",9577,3972,"Callinectes","sapidus",8,NA
"9863",9578,3972,"Mnemiopsis","leidyi",95,NA
"9864",9579,3972,"Menidia","menidia",26,NA
"9865",9580,3972,"Chrysaora","quinquecirrha",4,NA
"9866",9581,3972,"Fundulus","majalis",1,NA
"9867",9582,3973,"Menidia","menidia",16,NA
"9868",9583,3973,"Mnemiopsis","leidyi",160,NA
"9869",9584,3973,"Pomatomus","saltatrix",1,NA
"9870",9585,3973,"Callinectes","sapidus",3,NA
"9871",9586,3973,"Chrysaora","quinquecirrha",3,NA
"9872",9587,3974,"Mnemiopsis","leidyi",58,NA
"9873",9588,3974,"Menidia","menidia",51,NA
"9874",9589,3974,"Pomatomus","saltatrix",2,NA
"9875",9590,3975,"Menidia","menidia",28,NA
"9876",9591,3975,"Anchoa","hepsetus",1,NA
"9877",9592,3975,"Strongylura","marina",1,NA
"9878",9593,3975,"Mnemiopsis","leidyi",29,NA
"9879",9594,3975,"Pomatomus","saltatrix",2,NA
"9880",9595,3975,"Brevoortia","tyrannus",2,NA
"9881",9596,3976,"Mnemiopsis","leidyi",40,NA
"9882",9597,3976,"Callinectes","sapidus",1,NA
"9883",9598,3976,"Menidia","menidia",21,NA
"9884",9599,3976,"Brevoortia","tyrannus",8,NA
"9885",9600,3976,"Strongylura","marina",2,NA
"9886",9601,3976,"Fundulus","majalis",1,NA
"9887",9602,3977,"Anchoa","mitchilli",81,NA
"9888",9603,3977,"Menidia","menidia",6,NA
"9889",9604,3977,"Callinectes","sapidus",17,NA
"9890",9605,3977,"Mnemiopsis","leidyi",58,NA
"9891",9606,3977,"Chrysaora","quinquecirrha",2,NA
"9892",9607,3978,"Callinectes","sapidus",3,NA
"9893",9608,3978,"Mnemiopsis","leidyi",77,NA
"9894",9609,3978,"Strongylura","marina",1,NA
"9895",9610,3978,"Anchoa","mitchilli",8,NA
"9896",9611,3978,"Menidia","menidia",8,NA
"9897",9612,3978,"Paralichthys","dentatus",1,NA
"9898",9613,3979,"Menidia","menidia",26,NA
"9899",9614,3979,"Mnemiopsis","leidyi",68,NA
"9900",9615,3979,"Anchoa","mitchilli",45,NA
"9901",9616,3979,"Callinectes","sapidus",7,NA
"9902",9617,3979,"Pomatomus","saltatrix",2,NA
"9903",9618,3979,"Syngnathus","fuscus",1,NA
"9904",9619,3979,"Strongylura","marina",1,NA
"9905",9620,3980,"Callinectes","sapidus",1,NA
"9906",9621,3980,"Fundulus","majalis",2,NA
"9907",9701,3990,"Pomatomus","saltatrix",6,NA
"9908",9702,3991,"Callinectes","sapidus",2,NA
"9909",9703,3991,"Bairdiella","chrysoura",1,NA
"9910",9704,3991,"Menidia","menidia",18,NA
"9911",9705,3991,"Strongylura","marina",1,NA
"9912",9706,3991,"Chrysaora","quinquecirrha",2,NA
"9913",9707,3991,"Mnemiopsis","leidyi",12,NA
"9914",9708,3991,"Pomatomus","saltatrix",11,NA
"9915",9709,3992,"Mnemiopsis","leidyi",5,NA
"9916",9710,3992,"Menidia","menidia",65,NA
"9917",9711,3992,"Callinectes","sapidus",5,NA
"9918",9712,3992,"Anchoa","mitchilli",1,NA
"9919",9713,3992,"Strongylura","marina",1,NA
"9920",9714,3992,"Pomatomus","saltatrix",1,NA
"9921",9715,3992,"Opsanus","tau",1,NA
"9922",9716,3992,"Anchoa","hepsetus",1,NA
"9923",9717,3993,"Callinectes","sapidus",15,NA
"9924",9718,3993,"Chrysaora","quinquecirrha",6,NA
"9925",9719,3993,"Gobiesox","strumosus",1,NA
"9926",9720,3993,"Mugil","curema",1,NA
"9927",9721,3993,"Menidia","menidia",57,NA
"9928",9722,3993,"Pomatomus","saltatrix",1,NA
"9929",9723,3993,"Fundulus","heteroclitus",1,NA
"9930",9724,3993,"Membras","martinica",12,NA
"9931",9725,3994,"Callinectes","sapidus",9,NA
"9932",9726,3994,"Anchoa","mitchilli",1,NA
"9933",9727,3994,"Strongylura","marina",2,NA
"9934",9728,3994,"Chrysaora","quinquecirrha",1,NA
"9935",9729,3994,"Menidia","menidia",147,NA
"9936",9730,3994,"Membras","martinica",2,NA
"9937",9731,3994,"Mnemiopsis","leidyi",1,NA
"9938",9732,3995,"Mnemiopsis","leidyi",40,NA
"9939",9733,3995,"Strongylura","marina",1,NA
"9940",9734,3995,"Menidia","menidia",19,NA
"9941",9735,3995,"Chrysaora","quinquecirrha",1,NA
"9942",9736,3995,"Anchoa","mitchilli",1,NA
"9943",9737,3996,"Mnemiopsis","leidyi",41,NA
"9944",9738,3996,"Strongylura","marina",2,NA
"9945",9739,3996,"Fundulus","majalis",6,NA
"9946",9740,3996,"Menidia","menidia",124,NA
"9947",9741,3996,"Brevoortia","tyrannus",1,NA
"9948",9742,3996,"Pomatomus","saltatrix",1,NA
"9949",9743,3996,"Anchoa","mitchilli",1,NA
"9950",9744,3997,"Paralichthys","dentatus",1,NA
"9951",9745,3997,"Callinectes","sapidus",21,NA
"9952",9746,3997,"Anchoa","mitchilli",8,NA
"9953",9747,3997,"Fundulus","heteroclitus",2,NA
"9954",9748,3997,"Fundulus","majalis",6,NA
"9955",9749,3997,"Menidia","menidia",31,NA
"9956",9750,3997,"Brevoortia","tyrannus",13,NA
"9957",9751,3997,"Pomatomus","saltatrix",1,NA
"9958",9752,3997,"Mugil","curema",1,NA
"9959",9753,3997,"Mnemiopsis","leidyi",1,NA
"9960",9754,3998,"Fundulus","majalis",6,NA
"9961",9755,3998,"Callinectes","sapidus",17,NA
"9962",9756,3998,"Anchoa","mitchilli",9,NA
"9963",9757,3998,"Fundulus","heteroclitus",4,NA
"9964",9758,3998,"Anchoa","hepsetus",5,NA
"9965",9759,3998,"Menidia","menidia",4,NA
"9966",9760,3999,"Strongylura","marina",1,NA
"9967",9761,3999,"Syngnathus","fuscus",2,NA
"9968",9762,3999,"Mnemiopsis","leidyi",2,NA
"9969",9763,3999,"Menidia","menidia",30,NA
"9970",9764,3999,"Mugil","curema",11,NA
"9971",9767,4000,"Mnemiopsis","leidyi",2,NA
"9972",9768,4000,"Callinectes","sapidus",6,NA
"9973",9769,4000,"Syngnathus","fuscus",1,NA
"9974",9770,4000,"Anchoa","hepsetus",10,NA
"9975",9771,4000,"Strongylura","marina",1,NA
"9976",9772,4000,"Menidia","menidia",2,NA
"9977",9773,4000,"Anchoa","mitchilli",2,NA
"9978",9774,4001,"Callinectes","sapidus",5,NA
"9979",9775,4001,"Menidia","menidia",113,NA
"9980",9776,4001,"Mugil","curema",34,NA
"9981",9777,4001,"Chrysaora","quinquecirrha",9,NA
"9982",9778,4001,"Mnemiopsis","leidyi",4,NA
"9983",9779,4001,"Fundulus","majalis",5,NA
"9984",11020,3637,"Anguilla","rostrata",0,NA
"9985",11021,3638,"Anguilla","rostrata",0,NA
"9986",11022,3556,"Anguilla","rostrata",0,NA
"9987",11023,3557,"Anguilla","rostrata",0,NA
"9988",11024,3558,"Anguilla","rostrata",0,NA
"9989",11025,3541,"Anguilla","rostrata",0,NA
"9990",11026,3542,"Anguilla","rostrata",0,NA
"9991",11027,3540,"Anguilla","rostrata",0,NA
"9992",11028,3528,"Anguilla","rostrata",0,NA
"9993",11030,3523,"Anguilla","rostrata",0,NA
"9994",11031,3524,"Anguilla","rostrata",0,NA
"9995",11032,3349,"Anguilla","rostrata",0,NA
"9996",11033,3350,"Anguilla","rostrata",0,NA
"9997",11034,3351,"Fundulus","diaphanus",2,NA
"9998",11035,3340,"Anguilla","rostrata",0,NA
"9999",11036,3341,"Anguilla","rostrata",0,NA
"10000",11037,3342,"Anguilla","rostrata",0,NA
"10001",11038,3343,"Anguilla","rostrata",0,NA
"10002",11039,3344,"Anguilla","rostrata",0,NA
"10003",11040,3345,"Anguilla","rostrata",0,NA
"10004",11041,3346,"Anguilla","rostrata",0,NA
"10005",11042,3347,"Anguilla","rostrata",0,NA
"10006",11043,3348,"Anguilla","rostrata",0,NA
"10007",11044,3353,"Anguilla","rostrata",0,NA
"10008",11045,3354,"Anguilla","rostrata",0,NA
"10009",11046,3355,"Anguilla","rostrata",0,NA
"10010",11047,3356,"Anguilla","rostrata",0,NA
"10011",11048,3357,"Anguilla","rostrata",0,NA
"10012",11049,3346,"Umbra","sp.",1,NA
"10013",11050,3358,"Anguilla","rostrata",0,NA
"10014",11051,3359,"Anguilla","rostrata",0,NA
"10015",11052,3360,"Anguilla","rostrata",0,NA
"10016",11053,3361,"Anguilla","rostrata",0,NA
"10017",11054,3362,"Anguilla","rostrata",0,NA
"10018",11055,3363,"Anguilla","rostrata",0,NA
"10019",11056,3364,"Anguilla","rostrata",0,NA
"10020",11057,3369,"Anguilla","rostrata",0,NA
"10021",11058,3359,"Enneacanthus","gloriosus",1,NA
"10022",11059,3373,"Anguilla","rostrata",0,NA
"10023",11060,3374,"Anguilla","rostrata",0,NA
"10024",11061,3375,"Anguilla","rostrata",0,NA
"10025",11062,3377,"Anguilla","rostrata",0,NA
"10026",11063,3378,"Anguilla","rostrata",0,NA
"10027",11064,3385,"Anguilla","rostrata",0,NA
"10028",11065,3386,"Anguilla","rostrata",0,NA
"10029",11066,3387,"Anguilla","rostrata",0,NA
"10030",11067,3388,"Anguilla","rostrata",0,NA
"10031",11068,3389,"Anguilla","rostrata",0,NA
"10032",11069,3390,"Anguilla","rostrata",0,NA
"10033",11070,3391,"Anguilla","rostrata",0,NA
"10034",11071,3392,"Anguilla","rostrata",0,NA
"10035",11072,3393,"Anguilla","rostrata",0,NA
"10036",11073,3394,"Anguilla","rostrata",0,NA
"10037",11074,3398,"Anguilla","rostrata",0,NA
"10038",11075,3399,"Anguilla","R",0,NA
"10039",11076,3400,"Anguilla","rostrata",0,NA
"10040",11077,3401,"Anguilla","rostrata",0,NA
"10041",11078,3402,"Anguilla","rostrata",0,NA
"10042",11079,3403,"Anguilla","rostrata",0,NA
"10043",11080,3403,"Perca","flavescens",1,NA
"10044",11081,3404,"Anguilla","rostrata",0,NA
"10045",11082,3405,"Anguilla","rostrata",0,NA
"10046",11083,3406,"Anguilla","rostrata",0,NA
"10047",11084,3407,"Anguilla","rostrata",0,NA
"10048",11085,3408,"Esox","americanus",1,NA
"10049",11086,3409,"Anguilla","rostrata",0,NA
"10050",11087,3410,"Anguilla","rostrata",0,NA
"10051",11088,3411,"Anguilla","rostrata",0,NA
"10052",11089,3413,"Anguilla","rostrata",0,NA
"10053",11091,3415,"Anguilla","rostrata",0,NA
"10054",11092,3416,"Anguilla","rostrata",0,NA
"10055",11093,3417,"Anguilla","rostrata",0,NA
"10056",11094,3418,"Anguilla","rostrata",0,NA
"10057",11095,3419,"Anguilla","rostrata",0,NA
"10058",9780,4001,"Anchoa","mitchilli",74,NA
"10059",9781,4001,"Pomatomus","saltatrix",2,NA
"10060",9782,4002,"Chrysaora","quinquecirrha",10,NA
"10061",9783,4002,"Menidia","menidia",25,NA
"10062",9784,4002,"Mnemiopsis","leidyi",3,NA
"10063",9785,4002,"Callinectes","sapidus",19,NA
"10064",9786,4002,"Mugil","curema",19,NA
"10065",9787,4002,"Menticirrhus","saxatilis",1,NA
"10066",9788,4002,"Anchoa","mitchilli",2,NA
"10067",9789,4003,"Mugil","curema",18,NA
"10068",9790,4003,"Menidia","menidia",102,NA
"10069",9791,4003,"Mnemiopsis","leidyi",7,NA
"10070",9792,4003,"Chrysaora","quinquecirrha",1,NA
"10071",9793,4003,"Callinectes","sapidus",4,NA
"10072",9794,4003,"Anchoa","mitchilli",2,NA
"10073",9795,4003,"Anchoa","hepsetus",1,NA
"10074",9796,4003,"Fundulus","majalis",2,NA
"10075",9797,4004,"Sphoeroides","maculatus",2,NA
"10076",9798,4004,"Callinectes","sapidus",5,NA
"10077",9799,4004,"Mnemiopsis","leidyi",13,NA
"10078",9800,4004,"Anchoa","mitchilli",2,NA
"10079",9801,4004,"Chrysaora","quinquecirrha",3,NA
"10080",9802,4004,"Anchoa","hepsetus",1,NA
"10081",9803,4004,"Mugil","curema",5,NA
"10082",9804,4004,"Menidia","menidia",1,NA
"10083",9805,4005,"Strongylura","marina",4,NA
"10084",9806,4005,"Mnemiopsis","leidyi",3,NA
"10085",9807,4006,"Menidia","menidia",5,NA
"10086",9808,4006,"Mnemiopsis","leidyi",1,NA
"10087",9809,4006,"Gobiesox","strumosus",1,NA
"10088",9810,4006,"Mugil","curema",1,NA
"10089",9811,4007,"Mnemiopsis","leidyi",87,NA
"10090",9812,4007,"Fundulus","majalis",14,NA
"10091",9813,4007,"Chrysaora","quinquecirrha",9,NA
"10092",9814,4007,"Menidia","menidia",19,NA
"10093",9815,4007,"Callinectes","sapidus",2,NA
"10094",9816,4007,"Fundulus","heteroclitus",1,NA
"10095",9817,4007,"Brevoortia","tyrannus",4,NA
"10096",9818,4008,"Mnemiopsis","leidyi",130,NA
"10097",9819,4008,"Chrysaora","quinquecirrha",8,NA
"10098",9820,4008,"Callinectes","sapidus",3,NA
"10099",9821,4008,"Fundulus","heteroclitus",1,NA
"10100",9822,4008,"Menidia","menidia",22,NA
"10101",9823,4008,"Brevoortia","tyrannus",1,NA
"10102",9824,4009,"Mnemiopsis","leidyi",33,NA
"10103",9825,4009,"Callinectes","sapidus",3,NA
"10104",9826,4009,"Menidia","menidia",148,NA
"10105",9827,4009,"Anchoa","hepsetus",1,NA
"10106",9828,4009,"Anchoa","mitchilli",1,NA
"10107",9829,4010,"Mnemiopsis","leidyi",44,NA
"10108",9830,4010,"Chrysaora","quinquecirrha",1,NA
"10109",9831,4010,"Callinectes","sapidus",5,NA
"10110",9832,4010,"Menidia","menidia",10,NA
"10111",9833,4010,"Anchoa","hepsetus",13,NA
"10112",9834,4010,"Membras","martinica",1,NA
"10113",9835,4011,"Mnemiopsis","leidyi",52,NA
"10114",9836,4011,"Mugil","curema",5,NA
"10115",9837,4011,"Chrysaora","quinquecirrha",3,NA
"10116",9838,4011,"Callinectes","sapidus",7,NA
"10117",9839,4011,"Menidia","menidia",194,NA
"10118",9840,4011,"Anchoa","hepsetus",9,NA
"10119",9841,4011,"Pomatomus","saltatrix",3,NA
"10120",9842,4011,"Fundulus","majalis",6,NA
"10121",9843,4012,"Mnemiopsis","leidyi",31,NA
"10122",9844,4012,"Chrysaora","quinquecirrha",4,NA
"10123",9845,4012,"Strongylura","marina",2,NA
"10124",9846,4012,"Anchoa","hepsetus",4,NA
"10125",9847,4012,"Caranx","hippos",1,NA
"10126",9848,4012,"Menidia","menidia",245,NA
"10127",9849,4012,"Mugil","curema",1,NA
"10128",9850,4012,"Alosa","aestivalis",1,NA
"10129",9851,4013,"Chrysaora","quinquecirrha",1,NA
"10130",9852,4013,"Mnemiopsis","leidyi",13,NA
"10131",9853,4013,"Mugil","curema",1,NA
"10132",9854,4013,"Pomatomus","saltatrix",2,NA
"10133",9855,4013,"Menidia","menidia",1,NA
"10134",9856,4014,"Mnemiopsis","leidyi",30,NA
"10135",9857,4014,"Callinectes","sapidus",2,NA
"10136",9858,4014,"Menidia","menidia",134,NA
"10137",9859,4014,"Chrysaora","quinquecirrha",1,NA
"10138",9860,4015,"Mnemiopsis","leidyi",4,NA
"10139",9861,4015,"Callinectes","sapidus",13,NA
"10140",9862,4015,"Strongylura","marina",2,NA
"10141",9863,4015,"Menidia","menidia",8,NA
"10142",9864,4015,"Mugil","curema",3,NA
"10143",9865,4015,"Chrysaora","quinquecirrha",1,NA
"10144",9866,4016,"Callinectes","sapidus",41,NA
"10145",9867,4016,"Trinectes","maculatus",6,NA
"10146",9868,4016,"Gobiesox","strumosus",1,NA
"10147",9869,4016,"Menidia","menidia",277,NA
"10148",9870,4016,"Brevoortia","tyrannus",1,NA
"10149",10028,4041,"Callinectes","sapidus",4,NA
"10150",10029,4041,"Anchoa","mitchilli",2,NA
"10151",10030,4041,"Strongylura","marina",2,NA
"10152",10031,4041,"Menidia","menidia",8,NA
"10153",10032,4041,"Mugil","curema",1,NA
"10154",10033,4042,"Mnemiopsis","leidyi",47,NA
"10155",10034,4042,"Menidia","menidia",205,NA
"10156",10035,4042,"Fundulus","majalis",3,NA
"10157",10036,4042,"Callinectes","sapidus",8,NA
"10158",10037,4042,"Chrysaora","quinquecirrha",6,NA
"10159",10038,4042,"Anchoa","hepsetus",2,NA
"10160",10039,4043,"Menidia","menidia",228,NA
"10161",10040,4043,"Callinectes","sapidus",10,NA
"10162",10041,4043,"Mnemiopsis","leidyi",56,NA
"10163",10042,4043,"Anchoa","hepsetus",2,NA
"10164",10043,4043,"Chrysaora","quinquecirrha",9,NA
"10165",10044,4043,"Trachinotus","falcatus",1,NA
"10166",10045,4043,"Mugil","curema",2,NA
"10167",10046,4044,"Mugil","curema",1,NA
"10168",10047,4044,"Mnemiopsis","leidyi",9,NA
"10169",10048,4044,"Menidia","menidia",2,NA
"10170",10049,4044,"Fundulus","majalis",3,NA
"10171",10050,4044,"Callinectes","sapidus",2,NA
"10172",10051,4045,"Mnemiopsis","leidyi",84,NA
"10173",10052,4045,"Strongylura","marina",2,NA
"10174",10053,4045,"Paralichthys","dentatus",1,NA
"10175",10054,4045,"Menidia","menidia",40,NA
"10176",10055,4045,"Callinectes","sapidus",2,NA
"10177",10056,4046,"Anchoa","mitchilli",27,NA
"10178",10057,4046,"Menidia","menidia",45,NA
"10179",10058,4046,"Pomatomus","saltatrix",1,NA
"10180",10059,4047,"Menidia","menidia",40,NA
"10181",10060,4047,"Anchoa","mitchilli",5,NA
"10182",10061,4048,"Cyprinodon","variegatus",4,NA
"10183",10062,4048,"Fundulus","majalis",3,NA
"10184",10063,4048,"Menidia","menidia",4,NA
"10185",10064,4049,"Morone","saxatilis",1,NA
"10186",10065,4049,"Menidia","menidia",3,NA
"10187",10066,4049,"Fundulus","majalis",1,NA
"10188",10067,4049,"Callinectes","sapidus",1,NA
"10189",10068,4050,"Anchoa","mitchilli",60,NA
"10190",10069,4050,"Mnemiopsis","leidyi",92,NA
"10191",10070,4050,"Menidia","menidia",19,NA
"10192",10071,4050,"Bairdiella","chrysoura",4,NA
"10193",10072,4050,"Membras","martinica",3,NA
"10194",10073,4050,"Callinectes","sapidus",7,NA
"10195",10074,4051,"Mnemiopsis","leidyi",95,NA
"10196",10075,4051,"Menidia","menidia",7,NA
"10197",10076,4051,"Anchoa","mitchilli",62,NA
"10198",10077,4051,"Callinectes","sapidus",11,NA
"10199",10078,4051,"Opsanus","tau",1,NA
"10200",10079,4051,"Membras","martinica",1,NA
"10201",10080,4051,"Bairdiella","chrysoura",2,NA
"10202",10081,4051,"Astroscopus","guttatus",1,NA
"10203",10082,4052,"Mnemiopsis","leidyi",2,NA
"10204",10083,4052,"Callinectes","sapidus",3,NA
"10205",10084,4052,"Fundulus","majalis",24,NA
"10206",10085,4052,"Anchoa","mitchilli",1,NA
"10207",10086,4052,"Chrysaora","quinquecirrha",1,NA
"10208",10087,4052,"Menidia","menidia",57,NA
"10209",10088,4053,"Callinectes","sapidus",3,NA
"10210",10089,4053,"Alosa","pseudoharengus",1,NA
"10211",10090,4053,"Menidia","menidia",25,NA
"10212",10091,4053,"Mnemiopsis","leidyi",1,NA
"10213",10092,4053,"Anchoa","hepsetus",1,NA
"10214",10093,4054,"Syngnathus","fuscus",1,NA
"10215",10094,4054,"Membras","martinica",1,NA
"10216",10095,4054,"Menidia","menidia",2,NA
"10217",10096,4054,"Mnemiopsis","leidyi",4,NA
"10218",10097,4055,"Anchoa","mitchilli",8,NA
"10219",10098,4055,"Fundulus","majalis",1,NA
"10220",10099,4055,"Membras","martinica",3,NA
"10221",10100,4055,"Menidia","menidia",45,NA
"10222",10101,4055,"Mnemiopsis","leidyi",3,NA
"10223",10102,4055,"Mugil","curema",1,NA
"10224",10103,4056,"Fundulus","majalis",2,NA
"10225",10104,4056,"Mnemiopsis","leidyi",198,NA
"10226",10105,4056,"Callinectes","sapidus",9,NA
"10227",10106,4056,"Opsanus","tau",3,NA
"10228",10107,4056,"Menidia","menidia",2,NA
"10229",10108,4056,"Anchoa","mitchilli",3,NA
"10230",10109,4056,"Bairdiella","chrysoura",1,NA
"10231",10110,4056,"Anguilla","rostrata",1,NA
"10232",10111,4056,"Mugil","curema",1,NA
"10233",10112,4057,"Mnemiopsis","leidyi",42,NA
"10234",10113,4057,"Menidia","menidia",11,NA
"10235",10114,4057,"Callinectes","sapidus",1,NA
"10236",10115,4058,"Syngnathus","fuscus",4,NA
"10237",10116,4058,"Menidia","menidia",103,NA
"10238",10117,4058,"Mnemiopsis","leidyi",30,NA
"10239",10118,4058,"Callinectes","sapidus",8,NA
"10240",10119,4058,"Opsanus","tau",10,NA
"10241",10120,4058,"Chasmodes","bosquianus",2,NA
"10242",10121,4058,"Tautoga","onitis",3,NA
"10243",10122,4058,"Bairdiella","chrysoura",13,NA
"10244",10123,4059,"Syngnathus","fuscus",2,NA
"10245",10124,4059,"Opsanus","tau",25,NA
"10246",10125,4059,"Callinectes","sapidus",15,NA
"10247",10126,4059,"Mnemiopsis","leidyi",20,NA
"10248",10127,4059,"Tautoga","onitis",2,NA
"10249",10128,4059,"Chasmodes","bosquianus",3,NA
"10250",10129,4059,"Bairdiella","chrysoura",7,NA
"10251",10130,4059,"Menidia","menidia",118,NA
"10252",10131,4059,"Gobiosoma","bosc",1,NA
"10253",10132,4060,"Menidia","menidia",18,NA
"10254",10133,4060,"Syngnathus","fuscus",5,NA
"10255",10134,4060,"Paralichthys","dentatus",1,NA
"10256",10135,4060,"Chasmodes","bosquianus",1,NA
"10257",10136,4060,"Mnemiopsis","leidyi",67,NA
"10258",10137,4060,"Opsanus","tau",4,NA
"10259",10138,4060,"Callinectes","sapidus",11,NA
"10260",10139,4060,"Bairdiella","chrysoura",2,NA
"10261",10140,4060,"Gobiosoma","bosc",1,NA
"10262",10141,4060,"Fundulus","heteroclitus",3,NA
"10263",10142,4060,"Anchoa","mitchilli",1,NA
"10264",10143,4061,"Callinectes","sapidus",8,NA
"10265",10144,4061,"Mnemiopsis","leidyi",9,NA
"10266",10145,4061,"Syngnathus","fuscus",5,NA
"10267",10146,4061,"Menidia","menidia",65,NA
"10268",10147,4061,"Gobiosoma","bosc",1,NA
"10269",10148,4061,"Gobiesox","strumosus",1,NA
"10270",10149,4061,"Fundulus","heteroclitus",1,NA
"10271",10150,4061,"Anchoa","hepsetus",1,NA
"10272",10152,4062,"Strongylura","marina",1,NA
"10273",10153,4062,"Mnemiopsis","leidyi",78,NA
"10274",10154,4062,"Brevoortia","tyrannus",2,NA
"10275",10155,4062,"Opsanus","tau",1,NA
"10276",10156,4062,"Anchoa","hepsetus",6,NA
"10277",10157,4062,"Menidia","menidia",21,NA
"10278",10151,4061,"Tautoga","onitis",1,NA
"10279",10158,4061,"Anchoa","mitchilli",3,NA
"10280",10159,4061,"Chasmodes","bosquianus",1,NA
"10281",10160,4061,"Apeltes","quadracus",1,NA
"10282",10161,4061,"Bairdiella","chrysoura",1,NA
"10283",10162,4061,"Opsanus","tau",1,NA
"10284",10163,4063,"Opsanus","tau",1,NA
"10285",10164,4063,"Syngnathus","fuscus",1,NA
"10286",10165,4063,"Strongylura","marina",1,NA
